 MASS_RT,2,5,8,12,15,19,21,23,25,27,28,30,32,33,34,35,36,39,40,42,43,44,46,47,48,49,50,53,54,56,57,60,62,64,65,67,68,70,71, C12A, C15B, C19B, C21B, C23A, C25B, C27A, C28A, C2A, C30B, C32B, C33A, C34B, C35B, C36A, C39A, C40B, C42A, C43A, C44B, C46B, C47A, C48A, C49A, C50B, C53A, C54A, C56B, C57A, C5A, C60A, C62B, C64B, C65A, C67B, C68A, C70A, C71B, C8A
633.4449_22.1,189386,87257,89026,88704,87613,88919,52072,85035,89749,105823,90981,91582,94746,88616,88610,75931,91401,161180,182198,102001,141452,91681,86386,91825,89976,466508,215160,86977,420093,611485,487592,199368,84304,189590,394983,75326,91234,90330,110558,97503,85481,88164,76193,155327,87125,161864,94439,146018,77045,83007,95835,147254,90183,89518,88759,178361,166967,94840,92429,76419,223265,90458,84981,440347,91125,250857,85291,180874,97329,161203,95792,105814,428206,84475,41228,86920,88682,87747
633.8674_0.61,67726,78661,137984,143650,139211,178179,142671,139033,178344,165148,122172,111407,144557,148212,155653,55950,135740,182694,171155,218341,97905,113864,140045,161102,97348,88058,148489,132630,148287,167697,137815,154008,146715,267144,153934,59407,144653,121213,108191,142838,181632,110815,147410,138865,145005,141701,118607,150068,225207,128282,150084,165484,129337,154927,93540,136668,177960,194422,139167,114524,162441,119284,250929,161505,178876,243377,147214,133899,127356,152761,173149,165115,139859,123230,164702,130324,138675,152807
639.5798_32.92,128127,127703,145171,188488,193767,182920,182217,216590,162628,178116,169677,121478,277949,191547,187530,159105,205400,155592,178456,172917,186562,131798,200236,170680,216981,139417,214253,180504,198021,164621,151632,188397,176411,157197,190460,122578,201459,176177,131900,265334,203459,181535,198708,144984,168250,191576,153540,191186,125663,151777,181412,155740,203809,157513,122005,207053,183580,156306,137497,186478,208522,167910,152643,155727,176608,151292,143039,134450,164963,152106,360351,157142,155121,152160,225853,184498,155245,177457
643.4877_23.49,40877,42328,39882,42441,42956,42223,43851,43813,45015,47628,44637,43099,45967,43312,43512,40162,44367,38527,43305,39836,32004,41589,41855,43038,43262,47796,33225,45007,47593,50820,51757,44956,41652,46475,52679,40709,35816,40375,46462,49750,46386,41198,43713,41439,42991,44373,43477,41223,37577,38745,47575,45947,47311,38513,40883,45356,44626,39566,44232,44778,49218,43242,40971,46771,43319,43074,49664,45581,45769,46396,45930,45581,48919,46141,37333,42610,61624,40739
646.505_31.21,81295,56424,120704,87818,97182,76500,88796,78233,43427,37033,71597,98885,111827,46995,60678,72585,135910,55093,57804,10786,63217,79889,80984,68464,67253,52273,68932,75564,49504,56832,24449,89621,126938,27883,65058,131971,39554,41285,55511,184234,61874,100631,52608,81258,54469,82717,57276,75370,18124,40361,81357,51396,210453,74798,31584,75919,73635,51658,80887,52591,96330,51719,15179,43738,67591,12017,76418,70487,103456,65337,103523,128711,106785,45489,68902,67657,45144,51677
651.4932_31.01,6160,17575,15131,16933,10866,5910,16586,17182,8917,8048,19795,7174,11306,7176,4903,6234,12954,4468,5261,5239,4120,19542,9010,13816,9217,5255,6849,95113,6936,5940,4612,4925,13949,4978,6413,25372,64951,20150,22622,13907,19053,8864,7395,3794,6894,5324,10598,4423,4527,3782,8403,6127,9998,4969,5934,5938,5770,4387,17324,7209,6718,13997,11841,4718,39511,3812,96231,3936,4865,4527,18456,15787,4154,9089,33512,33372,11086,16861
653.2892_18.42,17849,32082,32579,26310,39001,25256,35325,21203,29258,22752,33777,29374,33898,21993,31026,19217,28395,23672,21255,8054,25619,31395,28775,17384,35807,24087,25370,29637,19192,20558,32729,30763,28520,6074,30416,30351,29753,29815,34050,26786,24651,35619,37289,15777,20315,27654,30340,22074,3632,28018,19492,16737,31766,28584,21761,26397,21418,11188,23537,21467,31661,23839,10875,23366,26535,4384,27418,26501,29087,31103,33042,29093,32340,29616,25894,36156,35069,25898
653.2898_19.25,35719,39652,40943,41577,50973,44692,38637,44305,40043,41569,41983,41077,68619,41761,41971,34335,44426,44460,44365,44619,96628,43908,51883,43977,58367,46806,53866,41337,39362,39775,40336,43634,38649,35541,43164,36556,53679,42330,41071,61433,53053,43993,51317,39402,43647,53812,44097,44353,27601,41453,46899,39831,39157,46524,40939,53374,40336,40048,44921,47751,53061,41107,41491,41648,42571,27756,38764,38437,41152,39723,58103,41362,38386,44471,55066,39504,39986,43212
653.5066_34.37,9405,8680,10497,18892,13522,20327,11497,16014,9729,21211,14412,12918,33910,14552,17461,14146,25189,10446,16809,11641,22790,9725,14853,13048,29549,17063,22166,32741,26435,26469,18885,18995,12228,16014,34318,9874,27989,14490,49656,48893,15705,18280,12705,10056,21138,13341,33826,12521,6379,12354,18660,10510,19035,11732,11597,15364,12226,9828,7827,10126,25403,11599,9708,17007,18865,9894,24295,11273,9462,11129,28905,54302,22809,21639,20754,32575,33459,10666
656.5279_35.66,60473,66292,110209,71761,75198,57204,93641,88666,51395,37311,87845,88091,83345,54562,57285,53256,74943,54723,64957,11551,47363,71540,76339,77094,50122,62501,65531,67266,46824,70658,35782,94247,102550,28030,58309,83493,33875,49408,48044,115924,50236,80153,52167,95848,74252,81887,53521,71778,15257,50119,72345,45215,139955,73694,42971,75042,91630,54014,56736,64576,75533,66757,12064,45988,71912,8725,72658,100591,68257,72366,66918,122608,85892,52697,63984,75440,53981,64653
657.5016_25.86,23781,22239,20552,24823,21175,17611,23292,23201,19659,50402,27544,18612,28792,17305,19561,19059,19078,19356,19519,17350,14131,23617,19211,18802,23887,21877,19144,56233,25627,25602,23865,21628,23884,18869,31403,27280,49301,35986,92244,34193,25742,20055,20258,15430,22823,18548,26889,16172,24014,18794,28751,19602,18526,18687,22083,18491,18960,16909,33416,26747,18649,20710,21822,18897,39365,18287,59691,25961,20266,22001,24584,81103,28333,40511,30801,49474,35260,24362
657.5038_25.08,62095,64469,63851,63061,64269,66803,67483,64109,61039,71988,71076,66993,69145,62435,66652,63111,62741,59976,63047,65543,63981,69653,64580,61259,64455,59624,58128,60159,61222,64683,66866,66214,63677,66783,69781,61415,66791,66149,81086,72568,70873,62545,56699,58160,59934,60992,65989,60736,57483,63836,66753,65942,65981,59425,63663,69660,65787,60074,67148,61901,65973,63806,66491,63391,67699,61788,63787,63984,64415,64018,71253,73361,62271,64909,57965,67672,70530,63257
658.5129_23.47,38505,35807,23994,26622,30380,37981,29885,31311,27637,37235,43802,36921,28808,30672,30509,32331,27805,43701,43350,37803,36984,40043,32385,35853,31759,34794,39695,24267,33274,35416,37296,30742,32131,42415,35267,29172,34341,36058,34455,31421,39929,21910,36486,40977,21857,19227,34236,19052,33460,32522,40541,45301,23354,15840,37774,42586,45143,37646,44232,23593,43682,27700,43737,42929,34240,40161,30242,38442,35503,32166,30842,23981,26002,28032,44033,24033,32556,27609
660.5184_33.36,21807,22766,38874,31297,46561,33542,33128,44781,15363,23487,30748,32623,49574,25408,34875,24453,51128,21150,33515,13869,37674,31724,48515,30976,36137,25130,39744,26193,25158,28280,18397,31993,37099,13320,39022,36015,31220,19971,20330,74597,35557,36864,36263,31098,17519,27802,26313,28260,10022,22464,41101,20555,69692,21696,14593,34510,39268,22424,30343,19229,47567,26180,9153,18707,32260,7969,22852,25360,37133,23190,61595,44544,36358,23466,39684,41113,26129,28566
662.2367_19.22,45490,51010,55872,47992,56318,51657,52757,46641,49652,51072,56588,53543,71467,42169,54901,57346,50866,48125,49464,41210,81057,56031,55042,48349,62236,51186,55209,51033,42690,53474,60352,52937,52964,31651,54036,52281,57825,51848,52451,61605,54718,54398,55384,43311,48851,55108,55756,49210,24626,49400,51762,43411,49592,54213,44678,55080,53451,39211,53071,50033,55254,49210,43454,46910,51020,26341,50100,49713,50589,48113,64760,49402,50927,52568,54673,57766,53312,52937
662.2371_19.22,45490,51010,55872,47992,56318,51657,52757,46641,49652,51072,56588,53543,71467,47497,54901,57346,50866,48125,49464,41210,81057,56031,55042,48349,60871,51186,55209,51033,42690,53474,60352,52937,52964,31651,54036,52281,57825,51848,52495,61605,54718,54549,55384,43311,48851,55108,55756,49210,24626,49400,51762,43411,49592,54213,44965,55080,53451,39211,53071,50033,55254,49210,43454,46910,51020,26341,50100,49713,50589,48113,64760,49402,50927,52568,54673,59941,53312,52937
662.238_18.42,14538,22369,26371,19222,25915,17956,27814,16031,19238,19561,24520,23832,23500,16248,24541,21241,19612,16532,15527,7920,18797,22621,21225,13844,20063,16393,17757,22641,12402,19113,26079,22602,22721,14715,23591,23829,19220,24335,23036,19376,17138,22820,23761,12274,16483,19695,24209,17933,12729,20636,15235,13577,22799,20594,14713,17725,18662,10761,16925,16009,19977,16777,10594,16912,19251,12402,20366,20006,21207,22846,24202,22176,23121,21995,17636,31260,26815,20735
665.5946_32.92,43086,44122,50374,65289,69626,65133,66440,77798,57300,65170,63775,40439,92785,65815,71320,57271,72466,56060,63275,63659,70125,39356,74913,56742,79654,50188,80550,62083,72014,57133,55841,62455,60642,56919,68690,41934,73288,65976,42605,98584,76914,64487,72470,47864,58140,65778,54212,64208,39470,55047,67234,52888,70121,55303,41727,74573,69419,52225,45727,62590,79179,57603,54318,55828,63088,49574,47971,41953,59164,52744,138420,51615,53264,50872,84181,66164,48696,61291
669.4092_1.02,21735,15762,17461,15706,12586,2549,16724,19092,14639,9409,19399,3963,20703,2862,1792,1859,2774,40583,23468,11050,6345,28946,7631,22012,20252,40292,12964,101247,16560,14667,14723,10598,21061,5939,26505,27879,64886,26775,27647,1829,10151,7085,5948,4641,1573,6500,4794,3431,2309,4640,1984,5249,4804,2360,13433,21128,35873,4367,34638,3646,15312,28833,13758,71638,40533,10415,93324,16993,6320,6384,24620,6963,11372,7134,21849,75423,6187,24629
671.7731_0.64,11843,15292,14255,13739,11912,10207,13365,17573,11266,13881,14153,16562,11875,13590,12744,2741,16936,11057,10922,1922,8867,17423,11683,14357,7177,17067,12470,15387,9593,11768,13325,12215,11680,1959,12360,16020,13180,13156,12736,16769,11852,12825,13334,16622,14216,14768,14812,14699,2351,14306,13740,12240,14898,15869,20115,14432,11362,10245,13764,11217,11723,14056,3596,11256,8956,3408,11941,11594,13848,14486,11830,14307,13810,16587,10810,10121,12998,12988
672.5202_31.98,110830,113932,191681,185636,218932,140488,170536,206856,77903,79545,166738,174131,230501,130177,126143,130107,207981,89696,129431,21371,134609,134470,167779,135712,123628,153615,127650,97369,119749,142621,62779,133367,183877,47041,144122,187590,106061,85083,75848,348012,135389,206439,136947,149310,111147,139812,107580,87786,35452,81177,156140,125615,313264,145546,62188,130345,148079,73674,115080,120106,169731,119918,27750,60417,92605,20556,174077,111481,187827,96159,154348,148859,136473,92034,154660,141624,103628,126390
674.5375_35.66,333990,380303,688124,656193,765481,450298,685128,959240,353669,304536,684453,486538,927548,473330,558443,396515,770720,343735,541756,138307,444999,416617,774383,520640,610303,371561,779511,493969,459402,524625,249693,734760,731684,189204,543324,416526,363475,383603,270864,1360567,388323,417962,536973,612421,589089,214505,423899,550391,72637,352297,608881,269711,1205732,559388,179106,790782,508528,235417,306257,383066,568407,391551,82174,423999,562486,66269,362342,588777,508217,423588,1098460,582310,461934,366425,690416,660099,222809,366887
677.2876_17.65,28845,31059,31325,24403,35835,28610,27623,30766,29399,29635,30560,28893,47168,25175,31106,19093,28374,26146,32245,14374,72133,34750,42610,32967,34009,35975,33066,29093,27000,30515,29609,31229,27001,9193,25669,28388,38160,30686,34583,39688,35870,33846,33213,22084,26059,40337,30862,29697,8329,29569,29798,26888,29302,34189,29325,33986,32686,25079,31963,28797,33367,22185,15849,30949,32637,11165,25708,30877,29491,28367,34992,31847,28812,31853,28855,32720,30301,31655
677.4713_22.03,144475,82939,90233,82189,86954,91526,83514,86096,83508,95688,93061,88815,90162,82042,88676,78238,80700,131751,147211,92142,115727,93610,83066,88245,93231,326427,151068,85354,281436,372919,464815,151279,84837,160114,375215,82568,81238,90328,113460,92417,80677,82936,83091,130986,80127,122339,83504,119254,72764,80616,89855,122169,80364,81191,79103,144113,121532,85923,92188,72658,164428,92277,86242,300666,79491,199748,78798,147217,91434,134668,89763,92062,279863,68356,78362,82650,82885,80839
679.3044_20.18,33407,33874,37100,30295,43200,25426,45623,20927,27076,24820,42138,37389,39583,18419,37607,24927,35652,29674,27300,12750,38633,42753,39491,24618,51609,32124,33310,35735,24250,25346,41105,36307,29548,3661,33453,39796,39554,42204,37324,35915,42826,46672,41651,15748,22488,45257,22740,25096,5283,36963,21409,22784,39155,24750,34286,46198,24206,12543,27251,36241,39470,30807,11283,28355,18853,5890,30785,26604,41863,33898,35885,39787,38206,33586,30852,41631,41388,34335
681.3216_23.42,33263,43597,50688,39545,55408,44482,46918,40397,47111,39018,45330,47148,67749,34406,24222,33724,45813,35733,32577,15037,66679,45077,50521,33355,45031,41694,40927,41898,26359,41068,49462,44382,39518,10730,42975,42293,49008,44309,43582,53946,47562,48675,49532,27721,32013,50178,44477,34210,8315,45100,34068,26600,43786,40477,34515,37639,42440,18509,35504,32126,47074,34990,19203,32446,36876,10402,35493,37202,46187,37057,52259,47040,45076,47726,39155,51013,46738,39936
681.7992_0.63,18419,23245,23583,22973,20716,23385,20601,26469,18398,22165,18653,23196,19421,25548,21801,27448,29188,19741,17579,22080,16425,26585,20637,24116,12818,25120,20709,28932,18477,18715,20612,21370,16788,23707,22432,26258,23836,18388,24380,22820,17442,17620,21909,23864,23447,23255,23920,28074,22352,26933,22499,18001,22269,25880,32461,22127,18320,20344,25466,16459,17804,23639,22703,16709,17029,22423,19376,19347,22855,19497,22491,25423,20497,26898,17753,17294,21298,17693
683.7945_0.63,14924,21089,18084,16664,16199,17527,16251,20856,15169,16217,18455,18180,17423,19472,18116,23725,21568,14747,14903,1505,25757,20589,15911,17915,23941,17092,15864,20858,15451,13964,16461,15196,16941,1636,17291,22950,17985,19066,21908,16178,13889,17134,17595,17797,18739,17901,17835,19099,2206,19472,16589,14820,18969,18832,22452,17182,14644,15834,18485,16002,12890,18702,1983,13020,12926,2040,15057,14759,19162,15261,16947,19213,17569,22016,14142,14516,15463,15619
686.2363_17.66,28388,31128,31711,21126,32227,24377,28313,26801,28848,27879,30630,26871,40161,22830,31218,20635,23448,22388,30266,14136,56638,36802,38814,29818,28201,33390,28070,30662,20904,31862,30357,27872,28519,8758,21609,29005,36956,30999,35057,35389,30487,34775,26921,20492,24544,40956,27251,26610,9199,25228,27050,25615,29541,30884,25205,27343,36374,21306,29715,25744,24129,19490,14505,28169,30592,10385,24593,28472,24490,32164,31704,33999,34658,29497,21764,37635,26998,31756
687.5136_23.4,34075,30987,33666,33845,34832,35092,37058,35158,37258,38140,36440,36426,36792,35116,33954,32775,35766,35265,35227,29275,35711,34554,33234,34758,34962,34909,35844,35937,40578,39203,40710,35295,33938,35134,41885,34644,34176,36999,45278,41304,35188,33223,34479,35686,32856,34916,33790,36140,28105,32654,38105,35253,37548,31249,35477,35491,33959,36028,33920,34650,37646,35260,32222,36765,34747,33212,40687,38177,31147,36569,36617,34171,38224,33755,35855,34583,49473,33625
688.2528_20.17,29841,32329,36672,27729,33389,21217,44973,19097,29041,22210,38683,36293,34416,19251,34924,31682,30032,24469,24535,13375,30929,40969,30616,21488,41545,28059,29898,32568,20406,25538,39939,34887,29663,4847,31245,38281,31588,40385,31988,31089,35412,43021,33651,14797,20164,37185,20924,20770,4860,30395,19312,20390,33583,22725,29378,36677,24697,14374,26703,31108,31663,27383,11840,24176,17699,5539,26272,22451,34516,28667,30519,35111,34256,27675,26569,41630,41491,30822
690.2681_23.42,25479,35948,43147,28155,36006,30555,38549,28701,37968,30713,32461,38955,45089,23923,40238,28910,31217,23681,24613,10518,40172,35449,32903,23400,28546,31567,26376,34209,19330,31315,40394,32135,31849,8607,35309,35775,32159,37324,36702,37833,30847,38129,33359,19803,22327,36069,34291,24945,6069,29266,29750,19569,37198,33046,24333,24581,30689,16729,27523,23591,29213,26917,16453,21476,27661,9707,27132,26565,28724,30621,37660,33372,35108,35057,25215,44927,38744,30680
691.8282_0.62,35721,43495,48252,46033,42208,53043,45782,47388,37700,46173,45667,42241,30121,52205,46600,39514,45435,39445,41039,48189,51136,50216,40805,51399,36139,40469,43891,50444,41692,40994,45985,46735,44563,45460,49523,43197,47679,44704,50009,43579,39448,44297,42595,45417,51105,50086,41986,49951,1576,48682,42550,42883,46787,51095,55765,47397,41436,45815,49683,39938,41032,44234,4586,41159,43971,1626,48438,42874,45787,43337,53582,50836,47684,53174,38848,43432,45976,46144
692.4516_34.38,15575,12577,24848,19353,19756,16000,25303,10943,12788,21805,28362,14922,46580,12682,22022,24147,19258,21174,16166,13952,31231,10895,19221,15087,17518,12262,19979,20852,15195,27360,22857,15589,14206,20836,27970,15315,12620,29281,13413,15753,25214,15342,27968,10420,10093,16794,27035,14007,7008,25345,24417,10634,17719,10646,12958,18473,22818,13806,13116,12785,26902,9972,20408,14951,25920,13489,12441,6422,22594,10100,46921,10205,22162,15288,21524,22750,13648,15442
693.8277_0.62,18352,20674,20796,20993,19232,21939,21538,20894,16798,18970,20576,20055,24244,21348,18363,19179,20886,18843,18624,21008,19079,20418,19464,22095,18224,15372,18689,21433,21013,18725,22288,19419,19916,20421,22457,20222,19763,21652,22964,18746,16194,19629,19298,20652,22306,24466,18177,22031,13876,21064,16928,17320,21693,22501,20376,19794,18656,20140,21152,19807,18207,19644,1796,18085,19545,11638,20254,19813,20440,20692,21329,18873,20257,21616,19367,19904,19467,20109
695.4251_1.02,16247,12033,13171,13422,9006,1524,11807,12417,11129,7165,17803,2704,2451,12546,19840,2787,7383,31238,16496,7060,4817,21811,6483,16636,4907,29747,10519,75860,11489,9367,10101,8664,15411,3421,21095,20720,47652,19844,1679,9993,6945,3014,4222,2481,18924,4995,3565,17767,2894,2367,20248,3711,2344,3601,8862,16874,32709,2879,28437,3271,10507,18610,10054,52353,31157,6378,65580,13368,4333,4982,18326,5607,7294,1788,18042,60357,3548,20374
695.5177_30.89,3896,18947,20130,19840,11542,4329,21058,18910,9614,5792,26104,2525,8599,4735,2616,3305,6859,2191,2789,2770,2746,23233,9489,15680,7664,2843,4405,124911,3608,4242,2835,2415,17436,2731,3336,31899,90203,23080,13821,8751,20002,5724,6947,2695,4106,4923,7283,2770,3800,2954,4579,4240,7747,1859,3451,3592,2183,2408,21736,6576,3645,16232,11382,2975,52696,2086,128504,3162,2711,3762,17670,9553,2945,5799,42751,42745,7629,19499
695.8432_0.6,22409,28551,28124,26815,32764,27864,42022,23008,25485,24797,35975,22248,40454,28790,25317,26104,17601,22361,41014,72387,53505,21887,32287,33827,73181,27140,26961,26976,56759,34429,27295,43282,55822,52228,31538,16183,31953,41613,30518,16954,26615,50618,28321,21542,29226,27104,19971,22433,59829,19253,24435,37851,36466,22460,12610,30065,32256,26009,15546,44095,39698,33620,56498,36739,37450,49181,38968,38781,29843,35239,26679,32109,36776,27945,37769,47644,30735,53653
