 MASS_RT,2,5,8,12,15,19,21,23,25,27,28,30,32,33,34,35,36,39,40,42,43,44,46,47,48,49,50,53,54,56,57,60,62,64,65,67,68,70,71,C12A,C15B,C19B,C21B,C23A,C25B,C27A,C28A,C2A,C30B,C32B,C33A,C34B,C35B,C36A,C39A,C40B,C42A,C43A,C44B,C46B,C47A,C48A,C49A,C50B,C53A,C54A,C56B,C57A,C5A,C60A,C62B,C64B,C65A,C67B,C68A,C70A,C71B,C8A
222.0647_9.27,67278.8,59804.22,85978.71,72403.83,79603.56,65752.13,138666.26,62208.22,76756.46,58808.31,57889.5,118583.45,88377.74,109351.6,83643.14,95195.86,73554.58,198568.88,118486.45,136656.79,103317.97,84940.1,72547.48,121877.07,105715.28,207776.43,141738.83,113693.24,98277.31,71865.08,78902.76,107717.23,89446.11,99747.06,123527.22,163279.41,129803.38,93960.19,87662.66,66239.8,174220.69,62182.89,141125.64,87459.46,89869.64,58738.91,170391.12,78426.97,53847.2,94117.51,122386,83079.36,74337.56,104630.19,107663.19,61369.46,66478.66,99880.41,68138.04,61367.04,113506.33,64963.66,69735.81,163233.51,79000.04,77817.79,83950.66,133038.47,91082.37,114870.93,103591.55,30947.78,70676.88,29457.22,66299.34,101870.82,50874.98,92464.37
192.0509_9.21,886048.35,898674.9,953918.19,975950.78,911439.99,935338.62,888948.2,931488.3,834207.43,898578.81,907686.52,890811.56,972932.94,795711.94,877769.49,906590.65,978568.82,905449.04,909744.04,918218.41,892409.03,978890,923848.7,934332,922781.72,916217.27,861880.76,839525.57,748705.85,692946.72,951958.91,853990.17,803861.46,902408.04,949451.37,816772.81,883919.48,845535.95,916178.7,829057.73,843490.34,892664.98,881176.37,892850.61,917007.2,902838.61,939008.68,947940.85,875171.21,908538.07,916445.34,840840.11,946088.72,952625.95,765243.8,583836.53,836874.18,982295.12,859397.35,897678.69,844504.12,926639.06,999017.73,842805.8,929751.08,890150.38,915319.51,830390.94,906302.45,893825.62,793976.77,531505.12,887940.08,331996.27,931845.4,859478.5,927004.35,815757.61
117.0549_12.55,91832.23,93428.83,94228.19,51966,71895.19,63763.9,82958.24,79198.96,150711.24,139857.42,62903.11,50193.57,103656.2,57261.23,48390.88,110738.71,84664.51,135088.94,72565.51,74859.8,103229.63,58768.72,101618.55,124545.82,107554.92,85149.07,74210.68,81380.83,42251.54,59948.08,119271.73,123415.05,75506.69,42088.21,93649.63,71818.28,108760.49,89773.02,114568.96,59349.83,112743.14,98142.06,100735.93,64514.56,114256.5,84246.93,143998.29,122096.86,67516.25,131992.83,101911.91,54376,79581.84,98460.64,89312.46,90460.79,105492.09,114548.36,93809.85,99021.88,128258.41,102762.91,111941.42,127426.81,96610.02,78039.97,74630.68,77182.51,123386.54,121637.79,111348.05,90850.54,63562.11,52803.93,88635.62,103159.51,71766.03,90358.47
348.0909_29.2,4335295.7,6683826.18,3858991,4606232.32,5477920.75,3750219.17,4700147.74,4476913.98,5353709.83,3718151.55,4277699.82,4036643.62,4191569.08,2817662.46,2993326.01,3894862.18,2550797.4,4748031.11,5562255.95,4768006.83,4674056.26,2777188.67,4330427.08,5158334.61,5032031.3,4033462.29,5352228.35,4432924.87,3264101.61,4199877.59,4844137.39,5465945,4931125.48,4347725.87,4526709.08,4327675.4,3258546.94,3528420.18,3413411.49,4614557.5,5870921.9,3959621.2,4320372.63,4815180.65,5484402.13,3713780.22,4748988.65,3575515.34,3190314.32,4411291.63,3269777.76,2289918.41,3532478.25,3536896.07,3912934.41,3209586.51,3625372.6,5322642.5,3254320.7,4379079.03,3952685.28,4436607.52,4249672.89,4262154.18,6234681.37,2881880.48,2985187.95,5466075.06,4053677.92,5173226.07,3928951.7,3212522.75,2998075.88,2942212.86,4285253.3,3719273.27,4414203.85,2166632.24
148.0206_9.2,1406651.51,1355775.25,1546029.19,1497965.16,1403075.67,1458253.62,1260925.89,1467016.88,1397466.15,1419282.5,1417540.56,1500488.55,1618953.77,1243947.09,1436241.98,1328270.02,1526104.51,1411598.08,1471463.01,1538480.07,1423816.18,1587104.51,1429083.91,1577264.83,1505083.91,1325471.2,1248867.66,1279105.58,1235646.12,1116600.97,1428284.83,1315062.16,1178108.44,1380003.37,1497061.41,1322543.7,1289163.63,1215830.64,1480538.6,1255408.23,1326543.07,1462698.01,1479447.78,1316558.1,1435234.42,1493408.15,1501168.02,1429603.53,1341114.61,1447674.58,1475358.15,1241753.45,1463936.84,1630837.28,1096726.72,869804.87,1235896.15,1665768.88,1384421.18,1475599.45,1309422.16,1443773.71,1481333.32,1236026.32,1471176.83,1396224.34,1294831.28,1371643.91,1397576.43,1354306.39,1368938.52,861866.92,1363765.6,656988.49,1344885.79,1398466.73,1430676.92,1147694.41
559.8641_8.73,191744.73,145063.23,185231.3,122954.6,183326.47,133574.19,149369.74,165754.57,122714.49,108879.78,152000.82,171940.08,143497.11,144633.91,124714.67,127544.7,114237.67,130585.39,153443.12,173431.89,132962.36,111421.17,155359.96,211668.7,105961.44,178782.34,160168.45,151496.39,165636.37,194687.53,120851.06,155389.09,186205.25,175792.8,151829.19,107183.71,118339.23,121941.44,136392.1,177735.51,175715.43,136403.8,114579.17,135814.23,182933.43,129644.59,149175.22,151498.49,165035.96,131913.08,221830.05,104859.15,148704.58,177666.87,174029.31,171935.26,191470.76,164467.78,147163.43,122496.44,149262.97,160401.84,165294.59,187953.4,162105.35,130216.56,155341.03,143276.54,157505.74,215372.4,192163.65,168986.49,119651.92,160372.46,183506.89,161561.48,117054.44,143365
103.0636_16.05,135988.09,214178.96,193251.8,103828.38,114879.67,83514.77,150225.76,154398.8,121063.86,94992.12,137510.21,146469.22,132363.13,86046.59,84919.26,95520.39,220633.32,142533.64,113256.89,138687.69,134060.6,106443.69,203243.76,107706.56,79447.77,197277.29,88806.85,111207.59,97010.3,100142.05,121191.02,131314.89,129867.17,145961.89,137327.01,117024.76,80429.99,152413.8,157434.3,154371.28,390304.85,379031.21,216041.75,177487.36,175868.2,154476.34,159795.64,132320.93,141670.96,125188.42,145987.67,84302.09,106473.32,113242.15,143376.46,153426.78,104990.01,141941.05,96248.35,141410.98,108133.04,153945.09,103644.65,134690.31,138688.15,102492.05,116368.18,153598.32,112544.1,117105.51,157047.42,142503.81,155179.97,141657.8,83381.37,160400.49,106182.04,106510.03
176.0326_29.89,258434.39,291379.7,312424.84,241632.28,262419.61,305109.61,294432.5,242219.38,247911.45,231225.86,354686.14,202683.26,302846.71,197236.62,285605.5,304123.6,246063.79,286980.23,225526.8,358639.44,265014.84,209072.58,255388.9,301646.22,228169.09,277867.37,276113.57,366551.25,219225.29,179860.92,355663.73,249110.45,364882.62,290657.42,320653.59,249080.77,251463.85,258423.43,275645.2,203357.35,302746.82,284934.55,275974.24,257552.87,379944.79,247389.56,252387.1,229963.13,220826.66,271899.11,295231.15,209253.72,239527.79,307054.21,217296.8,158715.51,243432.13,292857.83,298212.06,276795.45,243836.28,238699.92,307620.24,308803.08,341745,229104.02,267537.98,292103.69,240925.49,257767.05,292779.22,155502.08,241462.21,220662.57,223255.85,236009,258914.17,237671.77
254.0395_15.05,22916.62,24065.11,23645.72,20407.12,36346.41,24987,25527.53,22063.11,29206.94,20269.32,12412.65,33971.26,23445.17,19640.97,8011.35,19904.28,12747.21,13760.55,14852.94,20034.81,21988.08,10041.66,31077.54,18934.27,40340.34,18563.17,29856.32,33449.36,10545.61,14047.6,35384.84,24557.33,29780.04,21742.87,27981.35,24558.38,31400.63,13487.24,27759.51,28475.22,17752.91,19352.74,32430.95,12203.75,27767.24,11882.1,42892.67,23900.28,12708.85,36070.16,28758.99,9240.27,26141.74,12455.13,19494.21,21692.35,15357.16,37665.9,10629.01,17351.21,40868.86,34473.61,74054.06,144778.07,35972.88,9511.91,12300.65,30518.73,26957.13,23983.43,60292.58,14637.25,15910.85,36284.74,45936.14,21848.99,15190.21,11357.59
176.0981_13.21,4687.76,3739.47,10410.33,1225.59,5013.12,8212.29,159199.13,8559.06,4745.16,4999.53,68201.61,6882.82,8980.68,1125.84,9841.48,564.67,83466.08,572.02,9069.1,6094.27,6189.41,5129.11,5929.92,2436.11,17048.15,3390.7,73073.82,10213.65,4021.2,1334.91,2400.19,5928.13,11302.08,6144.33,2532.75,28352.05,13285.57,2209.08,8356.63,5577.14,489.56,4401.15,2763.85,1606.2,5693.17,8902.03,23447.16,9657.9,3870.13,8961.67,38947.34,17139.96,2588.35,73144.3,122460.53,13133.13,119944.94,47965.87,1594.32,28310.82,3021.16,3519.13,58981.7,60658.14,5104.39,888.41,32761.67,1228.3,33261.84,4714.21,23199.03,13118.59,228231.26,23585.79,27663.08,8468.3,25372.02,2047.17
271.9383_8.86,76702.5,78818.39,78931.93,86858.37,78877.97,83212.11,70183.2,79639.82,80176.61,79618.85,82387.4,81471.52,83538.6,82063.64,80787.57,85525.43,81009.24,81593.82,82088.77,78226.09,77344.5,90531.11,81082.3,74727.63,82088.41,86292.41,72156.9,69323.21,85623.62,100606.51,79770.12,81363.63,67415.02,73006.47,82163.01,71254.61,73480.48,71220.1,82980.13,77665.23,73954.84,93640.87,81778.56,79575.01,72361.77,79470.52,89423.03,84662.9,80902.2,82109.78,76424.73,70700,91439.68,83118.69,73931.97,101490.18,79419.72,85006.04,81413.83,87201.6,70245.26,82551.74,81082.92,68770.02,87702.52,78851.36,82435.05,71350.25,75497.58,80334.52,89186.63,111785.89,75972.68,132363.82,80755.27,84094.25,84187.95,70725.16
208.0834_15.01,100222.11,146964.52,129289.03,161990.12,119885.59,132276.83,79923.87,95368.81,92017.09,108368.48,83941.93,141748.33,156895.09,72443.84,75544.27,137663.81,71224.05,100203.3,102685.07,141493.64,99597.86,100614.83,105330.22,137197.63,105910.04,108526.8,76032.78,91979.41,142583.35,100984.64,118328.99,145686.53,95918.53,111668.31,118472.3,86016.78,73918.77,96482.02,99298.28,117068.9,88415.53,90124.65,180970.29,124089.87,95030.18,81733.01,127483.02,108796.02,108261.21,101411.01,98886.79,88913.14,134176.44,102302.84,85658.42,65616.01,90067.48,115996.94,115770.71,92186.97,79383.21,109492.53,136403.71,87897.46,88212.66,94936.33,57075.27,115267,103041.2,126433.48,105917.6,105958.63,63145.98,109452.89,107845.84,104690.7,91377.46,65273
627.8506_8.73,65531.72,108740.64,127810.94,80363.4,97649.81,82390.96,82356.53,93480.91,97064.57,141690.57,80231.46,67526.15,102616.87,79577.44,75529.37,90926.6,81352.53,99217.11,77068.03,103787.26,97080.14,79243.05,108782.66,141980.01,117109.94,128112.4,108155.86,102853.16,121875.04,89204.41,137313.42,93716.85,111809.23,145148.68,94170.84,92885.3,78489.21,79324.74,80474.26,117928.21,92311.69,110608.33,78651.11,128790.59,113227.07,98189.42,97131.43,123140.09,96437.92,81787.9,163189.02,79039.33,98827.02,142723.09,88770.93,106442.49,88034.44,120329.12,146132.06,85151.94,103791.1,114500.46,106232.14,125901.4,123204.96,88366.73,76022.14,96392.83,106855.91,102445.2,104515.63,107029.29,107088.82,101796.39,99182.87,72075.21,113578.85,91561.84
196.0373_29.27,886846.53,929195.11,782650.13,684428.97,836518.35,734687.48,778346.44,735811.17,764423.28,560184.97,648351.01,634451.77,747432.54,1192531.43,636117.24,857680.44,833984.27,860075.95,710325.7,742338.59,713562.61,690162.16,874716.52,953307.48,814809.48,798246.36,850502.98,619608.11,723344.38,687618.64,778039.02,765748.08,778126.47,664409.6,780615.24,774734.24,816760.5,755825.24,702114.03,685435.06,1051797.03,772481.91,519764.94,883327.04,644361.31,712669.1,748285.74,508868.28,812066.23,588052.46,785411.71,616290.5,845291.45,743529.09,866349.54,793336.66,786966.02,696169.67,749040.34,869514.35,900996.85,760482.43,604080.11,707597.53,804032.06,603391.51,695936.61,1032706.22,749028.76,772533.19,626860.13,676391.62,673189.2,584843.35,751947.48,740488.05,711921.59,577456.27
117.0801_14.81,16321362.04,18415665.01,20103654.67,17292406.51,16545878.93,18748800.18,11268790.27,13266104.72,13501879.77,15367408.12,11809247.91,15461224.44,17809266.28,15494162.02,13212548.03,14297938.04,10450044.15,18748883.19,14728808.92,19286670.19,13109446.36,14183282.49,15812822.62,19341221.78,12106188.99,15000284.46,14589425.52,15300030.93,16119870.4,17236222.26,17057278.32,17774715.46,9728786.98,15512166.84,16839433.73,12489557.01,12280498.52,14792608.49,16788010.66,14059804.79,14860495.06,12694391.13,16002430.58,17119831.83,17712501.06,10842333.42,18097813.68,14779890.31,14432095.64,17251555.79,14629438.7,11524328.3,16612508.75,15944983.66,10844108.07,14141351.64,12935886.26,18062783.2,18336646.48,15040746.81,12555538.36,17435922.37,13170153.91,19641492.34,17247090.53,11858676.81,11418101.2,20082018.91,11597320.18,16841334.51,17766779.33,12205205.09,12542778.94,8958332.85,11334432.82,11575384.53,12226344.11,9769017.75
243.1702_16.61,100679.88,92328.75,93691.62,94792.6,97571.34,90903.96,96248.73,98594.96,89961.7,105195.92,94592.03,105875.74,94455.18,100144.18,102612.02,96119.73,97892.28,103500.39,101678.05,96524.32,89926.39,99161.61,95227.23,98883.1,107748.74,86273.1,103365.18,93410.1,98458.91,103935.71,94123.26,109286.52,103878.66,91306.93,105171.89,99038.66,105628.81,95853.9,97866.79,95820.04,82178.98,95409.39,112357.67,105490.27,87796.92,100211.33,109741.92,84956.95,91964.59,99142.33,103047.38,98895.01,97060.48,89819.58,102711.28,103489.43,101543.31,97208.88,101492.45,104303.47,98808.53,96417.97,66753.36,93392.26,103744.58,97081.09,87615.7,86564.95,88767.69,108440.25,92150.01,100663.1,85830.84,82124.28,88116.56,97218.96,107178.96,93758.81
175.1203_13.47,32128.38,76615.7,50106.1,31795.5,25346.38,39761.19,17704.73,44992.93,65644.83,25732.49,28089.07,48510.56,40999.37,19607.85,19995.64,57768.92,25263.28,19089.29,17851.97,18352.07,9635.35,14128.22,15134.05,15168.05,18925.93,15155.1,13094.92,11049.66,20513.64,16780.33,9188.06,41301.89,7812.2,14973.57,15150.24,16856.41,14072.9,14404.84,19838.97,28431.9,16420.61,34218.05,48021.26,28279.28,30013.34,36340.61,58139.37,35398.07,23927.26,23925.56,32990.53,13933.89,37925.27,6383.83,20816.84,10910.03,14537.47,61277.47,13664.28,16985.74,11478.1,7677.28,9530.07,19994.53,9321.99,7878.67,10851.04,9995.34,20178.45,16491.32,19702.93,9881.14,7214.43,7809.45,13052.17,16890.79,12019.67,21155.97
260.0779_29.36,307810.92,371900.96,261595.98,343169.56,397617.11,214094.8,421565.87,355710.94,499746.03,249223.16,338822.09,371398.79,360438.32,72884.27,262169.99,294474.92,165766.56,198373.7,491363.82,296090.04,400990.07,230661.95,304005.92,544435.87,517994.9,245673.2,371754.55,377691.24,269179.34,386809.75,334021.39,418956.44,400517.3,271767.03,372403.38,374257.76,317266.58,232148.07,258952.29,388238.75,301102.15,328153.29,371804.34,285552.43,508956.8,296988.43,376916.06,255233.7,172238.45,355309.08,220001.18,142144,193600.54,233484.81,321429.76,182672.78,285696.98,409816.71,178114.97,430722.76,278014.71,358940.1,464538.43,234098.4,497818.08,186667.78,275520.07,171629.34,334430.47,444077.53,406546.98,216981.78,274925.72,320419.82,230965.3,289357.41,354472.62,128974.03
192.1139_29.06,2546601.72,3808422.61,2521123.91,3752353.51,2259914.27,3513026.45,2795154.53,2207128.26,1631569.6,4596369.16,2607869.08,3500663.84,1804713.68,3762625.54,3148978.55,2231959.49,2278887.63,4462846.97,2557208.52,4495473.73,1707918.47,1556938.26,1895816.22,3882460.78,2340560.94,2283221.74,2023494.27,3578188.19,2124711.69,1550220.5,2531492.09,2253397.13,1709798.5,3750377.83,2519050.96,1734163.92,1247583.75,2092163.36,2849886.98,2964680.33,2559519.86,2418710.8,5668164.32,2766888.03,2751643.83,1465259.05,3103710.77,4808244.97,3882695.26,4872322.82,2213508.75,3254070.98,3532330.18,2946284.37,2708066.61,3205140.36,1839254.99,2068218.52,3090936.19,3075605.57,1850352.14,3653359.14,3084583.65,3134396.26,1679400.39,2989449.44,2711687.58,2204893.31,2992178.77,2247553,3038209.97,3708330.02,2262067.16,3305436.27,3371775.65,1877391.55,1996309.4,3655791.24
353.249_29.1,386081.28,438058.26,394946.21,302149.62,274249.79,352221.4,311075.97,425834.08,304687.95,464861.07,269644.37,544587.6,333815.98,667202.73,316286.71,462747.32,349163.36,573040.22,243868.41,864030.92,250379.7,320686.02,306704.43,601663.18,255456.71,396930.93,388709.42,369874.95,375126.05,252601.55,394981.37,353729.51,279147.89,447523.11,394579.96,319096.77,334208.99,408953.77,519952.13,360454.2,413948.63,204301.73,417729.48,307055.93,625196.04,262534.57,459381.79,511135.95,456446.2,426001.06,461589.09,959143.57,374720.59,510124.45,402257.33,443635.35,297081.18,364949.67,341050.06,328371,395223.1,746533.06,569562.08,539092.95,235100.25,460309.39,641146.79,339909.78,369762.68,367224.7,445124.66,338426.21,484369.77,403410.78,423968.51,280940.31,209662.85,794975.23
164.0481_16.58,324011.84,251905.87,290028.1,327722.37,240028.35,360267.71,159932.81,227825.5,207679.73,267463.88,231894.26,297814.18,280798.71,248184.26,201712.69,288131.9,218589.75,350532.12,278714.76,283473.79,216900.91,183481.06,240626.2,283559.66,231838.62,350221.29,211219.03,168476.17,328027.06,291401.72,237932.92,315832.66,230060.94,235277.99,312261.15,192820.44,242132.39,221368.92,264645.12,227749.77,189114.09,218783.32,350370.99,264376.76,335794.94,182953.73,328663.45,211762.66,256961.03,299742.1,222997.84,170380.35,303428.39,295048.15,161709.86,235551.07,214783.61,283506.75,263174.39,241541.78,220468.92,253452.76,258151.32,247818.19,305640.98,226386.98,171052.92,242557.81,211519.59,209895.27,318362.24,216591.01,180754.05,184180.6,231609.6,289020.84,235542.86,229518.11
160.1215_11.08,335890.07,368425.33,275824.47,222958.73,223989.64,226095.46,249099.82,136081.85,1269343.85,142823.05,1042400.6,115702.01,219598.57,85062.24,160804.96,281908.89,607498.78,224211.05,1305075.97,1366835.72,124889.5,1777035.34,284445.91,384663.89,1278593.91,1387490.37,1339044.43,806201.02,188679.32,116590.12,266285.73,874238.02,118902.09,861167.42,218009.55,155428.29,826064.82,782154.62,316066.91,144523.61,676137.26,420967.29,1195527.83,122446.64,246791.65,316778.85,225191.32,233225.62,132698.08,211526.53,163565.01,149038.62,1022191.18,808758.29,229670.22,238400.08,237168.55,1005306.89,183207.04,112316.29,180307.85,546240.03,240724.8,335622.54,903085.61,880876.27,478686.31,412847.28,1051432.39,833282.63,216859.88,750261.95,247080.29,309298.28,105971.18,194981.32,152532.88,191317.08
273.1807_11.09,11541.59,11415.54,5945.45,5344.7,5647.14,3165.97,6403.73,3335.87,76221.84,4126.38,36200.62,1003.72,5582.76,1081.29,2745.44,4730.56,22010.95,7593.83,72972.38,79497.84,2956.53,90088.02,7997.08,13669.86,70391.8,77121.24,77548.25,33792.11,4465.98,2312.88,6453.45,44343.29,2229.51,43601.63,4519.29,2393.03,24936.61,36347.75,7835.01,2596.79,34284.78,16286.5,53482.27,3220.15,6190.51,10102.79,5499.06,4861.06,2895.67,3816.63,5169.84,1591.77,56042.84,40519.23,4926.65,6915.76,6599.65,56030.02,4683.62,2146.8,6087.99,17588.61,6881,12501.12,39691.19,42095.34,11514.51,13820.1,57210.52,43055.52,5347.08,32541.66,5843.83,7445.66,1919.73,4278.05,1579.53,2979.97
74.0395_29.09,34035133.68,40717207.52,43079390.71,37210215.84,34219954.03,43002344.39,30885679.85,39667539.88,34240036.87,45061610.37,34313594.95,38769020.42,35432702.32,38934128.99,32418285.15,40167238.69,33517487.18,37865928.73,33012610.37,41960124.41,34287917.16,42010534.86,31870944.81,43058802.09,30947388.13,39194153.33,31265157.08,35930450.26,36814576.36,41890339.61,33370071.52,39430462.75,30251652.26,46475527.06,36556718.07,34223207.07,34689412.9,35490458.61,36038781.96,33560036.56,38234474.49,35045359.52,47456435.36,35351786.66,45776989.69,34709539.97,36536693.99,47862338.16,38418431.03,45232154.56,34661598.39,35439187.55,39709145.51,42267307.56,33423564.73,38580542.93,31075118.37,41396612.98,34814340.7,41479136.36,34852148.35,39645746.26,39238527.65,39538538.01,34331439.39,43275527.93,32976443.03,35610867.84,35021875.07,38057472.16,39903702.88,41536132.35,41419950.75,38314332.14,40552395.73,34814792.47,33075904.84,37702100.74
220.0799_9.2,53715.63,64639.12,66015.36,67375.22,56923.17,60804.27,44921.3,57774.81,49359.14,60133.55,51089.81,56458.92,64767.3,29485.05,62170.54,65575.62,57173.13,58806.35,63081.54,69435.69,55315.25,59005.73,56028.95,68280.35,59545.12,60479.3,56838.76,48936.34,29934.79,28290.59,62106.65,54671.99,47070.64,57532.1,60198.93,47619.44,53360.29,47064.84,66769.9,43091.35,57416.98,41372.26,67902.69,58558.02,57253.59,56354.18,73267.11,73290.05,54624.53,61372.48,66551.05,47962.64,56212.75,59293.35,38147.51,20150.96,46011.54,68893.62,60556.9,59022.97,52858.42,56995.87,56099.84,44313.18,44610.59,56759.94,43139.23,46100.63,60171.34,67124.02,42112.5,18977.64,52622.16,12674,55013.79,58885.83,59297.5,46490.36
462.061_31.04,84063.45,72077.3,60156.51,47351.96,49583.57,63256.38,60193.28,57366.88,61933.06,55450.78,76962.76,44492.54,56204.85,47547.86,73081.07,62147.56,44916.1,60809.97,56541.51,61960.43,56775.69,50376.23,45639.14,68638.67,45986.81,69550.23,62401.5,47590.56,66633.29,68806.78,52003.24,45971.14,77802.03,48978.2,65974.96,29362.5,43077.2,61664.93,54043.08,42473.74,55659.91,63672.01,61225.9,73671.12,66868.65,52883.23,53659.45,55868.5,47761.43,54147.66,55413.44,55492.82,72033.69,49802.52,37890.2,63308.52,57506.02,63786.26,59181.43,56543.73,61157.42,42683.58,43293.94,71595.89,55725.42,70618.16,42217.4,48919.03,43257,51981.8,63718.84,53449.71,41333.56,52118.12,47207.47,50348.48,50838.45,51037.37
181.0749_16.56,5659065.6,4436670.53,4979008.76,5539429.64,4048471.02,5849453.31,2652095.45,3808628.29,3682585.6,4488020.67,3950797.8,4924368.59,4812367.41,4233487.27,3311615.67,4703890.42,3651568.87,5971309.16,4549295.76,4892267.49,3662588.93,2987753.58,4050912.61,4836802.46,4073454.77,5938501.57,3608400.72,2794679.31,5375201.71,4725406.36,4011059.28,5215163.48,3931734.77,3950833.71,5426321.68,3342142.13,4158164.36,3737439.72,4333772.14,3869439.83,3144777.79,3589553.61,5848713.49,4444370.03,5861921.98,3007510.35,5535858.05,3589373.26,4372309.84,4852809.77,3814885.5,2830108.33,5083895.27,5121011.11,2674155.86,3953880.45,3545918.61,4933281.94,4514875.41,3993994.82,3679334.48,4236135.83,4486925.99,4246075.13,5041946.18,4078391.57,2902878.48,4278655.89,3525623.1,3547729.83,5586739.12,3738678.25,2915428.89,3193660.01,4041561.17,4764303.48,3988532.96,3840371.31
216.1477_14.82,876772.83,977760.46,938698.59,882266.42,897966.84,941241.57,694165.09,808006.37,871675.24,907299.39,732820.61,909926.13,906751.51,846945.79,811038.7,875085.13,694521.02,932828.23,843858.29,955441.68,811810.95,855267.99,903320.97,965506.37,776830.82,879159.32,795226.37,786690.03,927489.74,956056.79,907669.9,925660.92,645222.49,847745.36,906007.94,821449.84,758672.41,850685.85,893351.65,841202.2,819705.39,901098.22,890773.09,937170.49,866773.15,686151.93,921043.09,881243.56,790199.3,887495.91,798846.94,735467.87,871613.54,861846.31,752053.46,865038.47,797447.98,918872.29,968619.76,861706.04,783466.22,951568.8,762716.8,982899.34,896206.05,810663.76,706546.31,1068868.27,746118.23,920654.29,928820.8,827199.54,799381.81,655334.59,714326.75,725130.3,736095.17,664854.57
475.9002_8.85,50101.12,51518.82,54278.73,57796.03,51576.83,54331.51,44417.33,51303.71,48210.92,49680.36,50049.57,49853.8,54276.47,49177.53,47741.49,54682.16,50640.85,54188.58,50637.64,54174.57,46899.96,54749.62,49984.77,52552.21,51452.21,54408.56,45564.17,43953.22,52448.49,60949.04,53722.43,51453.59,41613.15,48956.25,54079.26,45627.42,46568.04,43191.33,54301.39,46361.04,47396.18,61957.38,53296.73,49634.72,50982.49,52755.32,58190.01,53523.85,51023.72,54964.42,51409.78,42944.34,60955.22,54430.28,44321.07,52941.25,46276.78,56996.36,52046.72,55003.32,49280.43,50402.12,55170.17,47864.47,55607.92,50838.31,49230.37,46457.01,49936.08,52931.54,53756.41,60802.69,47624.71,64283.93,49998.83,52247.36,54499.28,43319.73
